vtd_geoid20,total_reg,g20201103_voted_all,g20201103_reg_all,g20201103_pct_voted_all,g20201103_voted_eur,g20201103_reg_eur,g20201103_pct_voted_eur,g20201103_voted_hisp,g20201103_reg_hisp,g20201103_pct_voted_hisp,g20201103_voted_aa,g20201103_reg_aa,g20201103_pct_voted_aa,g20201103_voted_esa,g20201103_reg_esa,g20201103_pct_voted_esa,g20201103_voted_oth,g20201103_reg_oth,g20201103_pct_voted_oth,g20201103_voted_unk,g20201103_reg_unk,g20201103_pct_voted_unk,p20200804_voted_all,p20200804_reg_all,p20200804_pct_voted_all,p20200804_voted_eur,p20200804_reg_eur,p20200804_pct_voted_eur,p20200804_voted_hisp,p20200804_reg_hisp,p20200804_pct_voted_hisp,p20200804_voted_aa,p20200804_reg_aa,p20200804_pct_voted_aa,p20200804_voted_esa,p20200804_reg_esa,p20200804_pct_voted_esa,p20200804_voted_oth,p20200804_reg_oth,p20200804_pct_voted_oth,p20200804_voted_unk,p20200804_reg_unk,p20200804_pct_voted_unk,r20200714_voted_all,r20200714_reg_all,r20200714_pct_voted_all,r20200714_voted_eur,r20200714_reg_eur,r20200714_pct_voted_eur,r20200714_voted_hisp,r20200714_reg_hisp,r20200714_pct_voted_hisp,r20200714_voted_aa,r20200714_reg_aa,r20200714_pct_voted_aa,r20200714_voted_esa,r20200714_reg_esa,r20200714_pct_voted_esa,r20200714_voted_oth,r20200714_reg_oth,r20200714_pct_voted_oth,r20200714_voted_unk,r20200714_reg_unk,r20200714_pct_voted_unk,s20200707_voted_all,s20200707_reg_all,s20200707_pct_voted_all,s20200707_voted_eur,s20200707_reg_eur,s20200707_pct_voted_eur,s20200707_voted_hisp,s20200707_reg_hisp,s20200707_pct_voted_hisp,s20200707_voted_aa,s20200707_reg_aa,s20200707_pct_voted_aa,s20200707_voted_esa,s20200707_reg_esa,s20200707_pct_voted_esa,s20200707_voted_oth,s20200707_reg_oth,s20200707_pct_voted_oth,s20200707_voted_unk,s20200707_reg_unk,s20200707_pct_voted_unk,r20200707_voted_all,r20200707_reg_all,r20200707_pct_voted_all,r20200707_voted_eur,r20200707_reg_eur,r20200707_pct_voted_eur,r20200707_voted_hisp,r20200707_reg_hisp,r20200707_pct_voted_hisp,r20200707_voted_aa,r20200707_reg_aa,r20200707_pct_voted_aa,r20200707_voted_esa,r20200707_reg_esa,r20200707_pct_voted_esa,r20200707_voted_oth,r20200707_reg_oth,r20200707_pct_voted_oth,r20200707_voted_unk,r20200707_reg_unk,r20200707_pct_voted_unk,r20200630_voted_all,r20200630_reg_all,r20200630_pct_voted_all,r20200630_voted_eur,r20200630_reg_eur,r20200630_pct_voted_eur,r20200630_voted_hisp,r20200630_reg_hisp,r20200630_pct_voted_hisp,r20200630_voted_aa,r20200630_reg_aa,r20200630_pct_voted_aa,r20200630_voted_esa,r20200630_reg_esa,r20200630_pct_voted_esa,r20200630_voted_oth,r20200630_reg_oth,r20200630_pct_voted_oth,r20200630_voted_unk,r20200630_reg_unk,r20200630_pct_voted_unk,s20200623_voted_all,s20200623_reg_all,s20200623_pct_voted_all,s20200623_voted_eur,s20200623_reg_eur,s20200623_pct_voted_eur,s20200623_voted_hisp,s20200623_reg_hisp,s20200623_pct_voted_hisp,s20200623_voted_aa,s20200623_reg_aa,s20200623_pct_voted_aa,s20200623_voted_esa,s20200623_reg_esa,s20200623_pct_voted_esa,s20200623_voted_oth,s20200623_reg_oth,s20200623_pct_voted_oth,s20200623_voted_unk,s20200623_reg_unk,s20200623_pct_voted_unk,pp20200310_voted_all,pp20200310_reg_all,pp20200310_pct_voted_all,pp20200310_voted_eur,pp20200310_reg_eur,pp20200310_pct_voted_eur,pp20200310_voted_hisp,pp20200310_reg_hisp,pp20200310_pct_voted_hisp,pp20200310_voted_aa,pp20200310_reg_aa,pp20200310_pct_voted_aa,pp20200310_voted_esa,pp20200310_reg_esa,pp20200310_pct_voted_esa,pp20200310_voted_oth,pp20200310_reg_oth,pp20200310_pct_voted_oth,pp20200310_voted_unk,pp20200310_reg_unk,pp20200310_pct_voted_unk,s20200204_voted_all,s20200204_reg_all,s20200204_pct_voted_all,s20200204_voted_eur,s20200204_reg_eur,s20200204_pct_voted_eur,s20200204_voted_hisp,s20200204_reg_hisp,s20200204_pct_voted_hisp,s20200204_voted_aa,s20200204_reg_aa,s20200204_pct_voted_aa,s20200204_voted_esa,s20200204_reg_esa,s20200204_pct_voted_esa,s20200204_voted_oth,s20200204_reg_oth,s20200204_pct_voted_oth,s20200204_voted_unk,s20200204_reg_unk,s20200204_pct_voted_unk,s20200121_voted_all,s20200121_reg_all,s20200121_pct_voted_all,s20200121_voted_eur,s20200121_reg_eur,s20200121_pct_voted_eur,s20200121_voted_hisp,s20200121_reg_hisp,s20200121_pct_voted_hisp,s20200121_voted_aa,s20200121_reg_aa,s20200121_pct_voted_aa,s20200121_voted_esa,s20200121_reg_esa,s20200121_pct_voted_esa,s20200121_voted_oth,s20200121_reg_oth,s20200121_pct_voted_oth,s20200121_voted_unk,s20200121_reg_unk,s20200121_pct_voted_unk
29095000402,153,78,152,0.5132000000000001,20,43,0.46510000000000007,6,8,0.75,49,94,0.52129999999999987,1,2,0.5,0,0,,2,5,0.40000000000000002,21,141,0.1489,3,38,0.078899999999999998,1,8,0.125,16,89,0.17980000000000002,0,2,0,0,0,,1,4,0.25,0,139,0,0,37,0,0,8,0,0,88,0,0,2,0,0,0,,0,4,0,0,139,0,0,37,0,0,8,0,0,88,0,0,2,0,0,0,,0,4,0,0,139,0,0,37,0,0,8,0,0,88,0,0,2,0,0,0,,0,4,0,0,139,0,0,37,0,0,8,0,0,88,0,0,2,0,0,0,,0,4,0,0,139,0,0,37,0,0,8,0,0,88,0,0,2,0,0,0,,0,4,0,18,137,0.13140000000000002,4,37,0.1081,0,8,0,13,86,0.1512,0,2,0,0,0,,1,4,0.25,0,137,0,0,37,0,0,8,0,0,86,0,0,2,0,0,0,,0,4,0,0,137,0,0,37,0,0,8,0,0,86,0,0,2,0,0,0,,0,4,0
29095000342,603,412,602,0.6843999999999999,334,472,0.70760000000000001,21,35,0.59999999999999998,22,37,0.59460000000000002,2,6,0.33329999999999999,8,12,0.66669999999999996,25,40,0.625,168,572,0.29369999999999996,136,451,0.30160000000000003,13,32,0.40630000000000005,11,36,0.30559999999999998,2,5,0.40000000000000002,1,11,0.090900000000000009,5,37,0.1351,0,570,0,0,450,0,0,32,0,0,36,0,0,5,0,0,10,0,0,37,0,0,566,0,0,446,0,0,32,0,0,36,0,0,5,0,0,10,0,0,37,0,0,566,0,0,446,0,0,32,0,0,36,0,0,5,0,0,10,0,0,37,0,0,566,0,0,446,0,0,32,0,0,36,0,0,5,0,0,10,0,0,37,0,0,564,0,0,445,0,0,31,0,0,36,0,0,5,0,0,10,0,0,37,0,161,561,0.28700000000000003,132,444,0.29730000000000001,10,31,0.32260000000000005,8,36,0.22220000000000001,1,5,0.20000000000000001,1,10,0.10000000000000001,9,35,0.2571,0,558,0,0,442,0,0,31,0,0,36,0,0,5,0,0,10,0,0,34,0,0,557,0,0,442,0,0,31,0,0,36,0,0,5,0,0,10,0,0,33,0
29099000021,1631,1155,1624,0.71120000000000005,1027,1434,0.71620000000000006,21,28,0.75,3,6,0.5,5,5,1,5,6,0.83330000000000004,94,145,0.64829999999999999,466,1575,0.29589999999999994,435,1396,0.31160000000000004,7,26,0.26919999999999999,0,5,0,1,5,0.20000000000000001,0,5,0,23,138,0.16669999999999999,0,1569,0,0,1391,0,0,26,0,0,5,0,0,5,0,0,5,0,0,137,0,0,1569,0,0,1391,0,0,26,0,0,5,0,0,5,0,0,5,0,0,137,0,0,1569,0,0,1391,0,0,26,0,0,5,0,0,5,0,0,5,0,0,137,0,0,1566,0,0,1388,0,0,26,0,0,5,0,0,5,0,0,5,0,0,137,0,0,1564,0,0,1386,0,0,26,0,0,5,0,0,5,0,0,5,0,0,137,0,365,1546,0.23609999999999998,338,1369,0.24690000000000004,6,26,0.23080000000000003,0,5,0,0,5,0,0,5,0,21,136,0.15440000000000001,0,1531,0,0,1354,0,0,26,0,0,5,0,0,5,0,0,5,0,0,136,0,0,1529,0,0,1352,0,0,26,0,0,5,0,0,5,0,0,5,0,0,136,0
29189FLO017,1258,913,1258,0.7258,326,454,0.71809999999999996,17,25,0.67999999999999994,502,683,0.73499999999999999,8,11,0.72729999999999984,11,18,0.61109999999999998,49,67,0.73129999999999995,444,1219,0.36420000000000002,168,445,0.3775,6,25,0.23999999999999999,236,656,0.35980000000000001,5,11,0.45450000000000002,5,17,0.29410000000000003,24,65,0.36920000000000003,0,1216,0,0,445,0,0,25,0,0,653,0,0,11,0,0,17,0,0,65,0,0,1214,0,0,445,0,0,25,0,0,651,0,0,11,0,0,17,0,0,65,0,0,1214,0,0,445,0,0,25,0,0,651,0,0,11,0,0,17,0,0,65,0,0,1211,0,0,444,0,0,25,0,0,649,0,0,11,0,0,17,0,0,65,0,0,1211,0,0,444,0,0,25,0,0,649,0,0,11,0,0,17,0,0,65,0,360,1204,0.29899999999999999,116,442,0.26239999999999997,7,25,0.27999999999999997,201,644,0.31209999999999999,5,11,0.45450000000000002,8,17,0.47060000000000002,23,65,0.3538,0,1200,0,0,440,0,0,25,0,0,642,0,0,11,0,0,17,0,0,65,0,0,1200,0,0,440,0,0,25,0,0,642,0,0,11,0,0,17,0,0,65,0
29189FLO019,976,718,974,0.73719999999999997,278,366,0.75960000000000005,6,8,0.75,381,522,0.72989999999999999,10,15,0.66669999999999996,4,7,0.57140000000000002,39,56,0.69640000000000002,378,952,0.39710000000000001,130,358,0.36310000000000003,3,8,0.375,220,509,0.43220000000000003,5,15,0.33329999999999999,1,7,0.1429,19,55,0.34549999999999997,0,950,0,0,357,0,0,8,0,0,508,0,0,15,0,0,7,0,0,55,0,0,950,0,0,357,0,0,8,0,0,508,0,0,15,0,0,7,0,0,55,0,0,950,0,0,357,0,0,8,0,0,508,0,0,15,0,0,7,0,0,55,0,0,947,0,0,356,0,0,8,0,0,507,0,0,15,0,0,7,0,0,54,0,0,946,0,0,355,0,0,8,0,0,507,0,0,15,0,0,7,0,0,54,0,314,937,0.33510000000000006,105,354,0.29660000000000003,0,8,0,188,499,0.37679999999999997,4,15,0.26669999999999999,2,7,0.28570000000000001,15,54,0.27779999999999999,0,932,0,0,351,0,0,8,0,0,497,0,0,15,0,0,7,0,0,54,0,0,931,0,0,351,0,0,8,0,0,497,0,0,15,0,0,7,0,0,53,0
29189JEF004,390,308,389,0.79179999999999995,250,312,0.80130000000000001,1,2,0.5,14,24,0.58330000000000004,2,2,1,8,9,0.88889999999999991,33,40,0.82499999999999996,150,386,0.3886,134,311,0.43089999999999995,1,2,0.5,3,22,0.13640000000000002,1,2,0.5,2,9,0.22220000000000001,9,40,0.22500000000000001,0,384,0,0,310,0,0,2,0,0,22,0,0,2,0,0,9,0,0,39,0,0,384,0,0,310,0,0,2,0,0,22,0,0,2,0,0,9,0,0,39,0,0,384,0,0,310,0,0,2,0,0,22,0,0,2,0,0,9,0,0,39,0,0,384,0,0,310,0,0,2,0,0,22,0,0,2,0,0,9,0,0,39,0,0,384,0,0,310,0,0,2,0,0,22,0,0,2,0,0,9,0,0,39,0,131,382,0.34289999999999998,106,308,0.34420000000000001,1,2,0.5,8,22,0.36360000000000003,1,2,0.5,6,9,0.66669999999999996,9,39,0.23080000000000003,0,378,0,0,305,0,0,2,0,0,21,0,0,2,0,0,9,0,0,39,0,0,378,0,0,305,0,0,2,0,0,21,0,0,2,0,0,9,0,0,39,0
29189JEF021,1123,966,1121,0.86170000000000013,808,928,0.87070000000000003,14,16,0.875,6,8,0.75,14,19,0.7367999999999999,20,23,0.86960000000000015,104,127,0.81889999999999996,546,1091,0.50049999999999994,472,903,0.52270000000000005,7,16,0.4375,2,8,0.25,7,19,0.36839999999999995,9,22,0.40910000000000002,49,123,0.39839999999999998,0,1083,0,0,897,0,0,16,0,0,8,0,0,19,0,0,22,0,0,121,0,0,1082,0,0,896,0,0,16,0,0,8,0,0,19,0,0,22,0,0,121,0,0,1082,0,0,896,0,0,16,0,0,8,0,0,19,0,0,22,0,0,121,0,0,1079,0,0,893,0,0,16,0,0,8,0,0,19,0,0,22,0,0,121,0,0,1079,0,0,893,0,0,16,0,0,8,0,0,19,0,0,22,0,0,121,0,478,1075,0.44469999999999998,409,891,0.45899999999999996,6,16,0.375,1,8,0.125,8,19,0.42110000000000003,10,22,0.45450000000000002,44,119,0.36970000000000003,0,1061,0,0,881,0,0,16,0,0,8,0,0,18,0,0,22,0,0,116,0,0,1058,0,0,879,0,0,16,0,0,8,0,0,18,0,0,22,0,0,115,0
29121000011,2280,1813,2271,0.79830000000000001,1642,2048,0.80179999999999985,11,23,0.47829999999999995,7,7,1,16,20,0.80000000000000004,7,10,0.69999999999999996,130,163,0.79749999999999999,699,2240,0.31209999999999999,642,2024,0.31719999999999998,3,19,0.15790000000000001,0,7,0,4,19,0.21049999999999999,4,10,0.40000000000000002,46,161,0.28570000000000001,0,2235,0,0,2021,0,0,18,0,0,7,0,0,19,0,0,10,0,0,160,0,0,2233,0,0,2019,0,0,18,0,0,7,0,0,19,0,0,10,0,0,160,0,0,2233,0,0,2019,0,0,18,0,0,7,0,0,19,0,0,10,0,0,160,0,0,2229,0,0,2017,0,0,18,0,0,7,0,0,18,0,0,10,0,0,159,0,0,2229,0,0,2017,0,0,18,0,0,7,0,0,18,0,0,10,0,0,159,0,464,2213,0.2097,422,2004,0.21059999999999998,3,16,0.1875,0,7,0,4,18,0.22220000000000001,2,10,0.20000000000000001,33,158,0.2089,0,2196,0,0,1988,0,0,16,0,0,7,0,0,17,0,0,10,0,0,158,0,0,2194,0,0,1987,0,0,16,0,0,7,0,0,16,0,0,10,0,0,158,0
29141000016,820,621,817,0.76010000000000011,548,717,0.76429999999999987,12,17,0.70589999999999997,3,3,1,3,6,0.5,4,6,0.66669999999999996,51,68,0.75,287,794,0.36149999999999999,251,696,0.36060000000000003,8,17,0.47060000000000002,0,3,0,4,6,0.66669999999999996,1,6,0.16669999999999999,23,66,0.34850000000000003,0,788,0,0,692,0,0,16,0,0,3,0,0,6,0,0,5,0,0,66,0,0,787,0,0,692,0,0,16,0,0,3,0,0,6,0,0,5,0,0,65,0,0,787,0,0,692,0,0,16,0,0,3,0,0,6,0,0,5,0,0,65,0,0,784,0,0,689,0,0,16,0,0,3,0,0,6,0,0,5,0,0,65,0,0,783,0,0,688,0,0,16,0,0,3,0,0,6,0,0,5,0,0,65,0,201,767,0.2621,177,676,0.26179999999999998,1,16,0.0625,0,3,0,3,6,0.5,1,5,0.20000000000000001,19,61,0.3115,0,762,0,0,671,0,0,16,0,0,3,0,0,6,0,0,5,0,0,61,0,0,761,0,0,671,0,0,15,0,0,3,0,0,6,0,0,5,0,0,61,0
29143000003,607,397,603,0.6584000000000001,378,563,0.6714,1,3,0.33329999999999999,0,0,,0,0,,0,1,0,18,36,0.5,152,577,0.26339999999999997,146,538,0.27139999999999997,0,2,0,0,0,,0,0,,0,1,0,6,36,0.16669999999999999,0,576,0,0,537,0,0,2,0,0,0,,0,0,,0,1,0,0,36,0,0,576,0,0,537,0,0,2,0,0,0,,0,0,,0,1,0,0,36,0,0,576,0,0,537,0,0,2,0,0,0,,0,0,,0,1,0,0,36,0,0,576,0,0,537,0,0,2,0,0,0,,0,0,,0,1,0,0,36,0,0,575,0,0,536,0,0,2,0,0,0,,0,0,,0,1,0,0,36,0,71,565,0.12570000000000001,69,526,0.13119999999999998,1,2,0.5,0,0,,0,0,,0,1,0,1,36,0.027800000000000002,0,560,0,0,523,0,0,1,0,0,0,,0,0,,0,1,0,0,35,0,0,556,0,0,519,0,0,1,0,0,0,,0,0,,0,1,0,0,35,0
29159000008,1490,1108,1488,0.74460000000000004,911,1197,0.7611,32,59,0.54239999999999999,6,14,0.42859999999999998,16,18,0.88889999999999991,50,76,0.65789999999999993,93,124,0.75,458,1421,0.32230000000000003,382,1154,0.33100000000000002,11,55,0.20000000000000001,4,13,0.30769999999999997,7,17,0.41180000000000005,18,65,0.27689999999999998,36,117,0.30769999999999997,0,1415,0,0,1150,0,0,55,0,0,13,0,0,17,0,0,64,0,0,116,0,0,1413,0,0,1149,0,0,55,0,0,13,0,0,17,0,0,63,0,0,116,0,0,1413,0,0,1149,0,0,55,0,0,13,0,0,17,0,0,63,0,0,116,0,0,1409,0,0,1148,0,0,54,0,0,13,0,0,17,0,0,61,0,0,116,0,0,1406,0,0,1147,0,0,53,0,0,13,0,0,17,0,0,61,0,0,115,0,293,1391,0.21059999999999998,250,1138,0.21970000000000001,12,53,0.22640000000000002,2,13,0.15379999999999999,3,17,0.17649999999999999,10,55,0.18180000000000002,16,115,0.1391,0,1387,0,0,1136,0,0,53,0,0,13,0,0,17,0,0,54,0,0,114,0,0,1385,0,0,1135,0,0,53,0,0,13,0,0,17,0,0,53,0,0,114,0
29165000025,3861,3138,3846,0.81590000000000007,2602,3144,0.8276,113,159,0.71070000000000011,63,88,0.71590000000000009,40,50,0.80000000000000004,30,45,0.66669999999999996,290,360,0.80560000000000009,962,3664,0.26260000000000006,829,3013,0.27510000000000001,29,151,0.19209999999999999,17,84,0.2024,9,43,0.20929999999999999,7,42,0.16669999999999999,71,331,0.2145,0,3645,0,0,2998,0,0,151,0,0,84,0,0,42,0,0,42,0,0,328,0,0,3634,0,0,2989,0,0,150,0,0,84,0,0,42,0,0,41,0,0,328,0,0,3634,0,0,2989,0,0,150,0,0,84,0,0,42,0,0,41,0,0,328,0,0,3624,0,0,2980,0,0,150,0,0,84,0,0,42,0,0,41,0,0,327,0,0,3617,0,0,2973,0,0,150,0,0,84,0,0,42,0,0,41,0,0,327,0,803,3581,0.22420000000000001,667,2946,0.22640000000000002,26,147,0.1769,23,84,0.27380000000000004,11,42,0.26189999999999997,11,39,0.28210000000000002,65,323,0.20119999999999996,0,3538,0,0,2916,0,0,142,0,0,83,0,0,42,0,0,39,0,0,316,0,0,3523,0,0,2905,0,0,142,0,0,83,0,0,42,0,0,39,0,0,312,0
29107000013,1054,827,1053,0.78539999999999988,732,928,0.78879999999999995,4,10,0.40000000000000002,0,0,,2,4,0.5,1,1,1,88,110,0.80000000000000004,357,1043,0.34230000000000005,311,919,0.33839999999999992,4,10,0.40000000000000002,0,0,,0,4,0,0,1,0,42,109,0.38530000000000003,0,1039,0,0,916,0,0,10,0,0,0,,0,4,0,0,1,0,0,108,0,0,1039,0,0,916,0,0,10,0,0,0,,0,4,0,0,1,0,0,108,0,0,1039,0,0,916,0,0,10,0,0,0,,0,4,0,0,1,0,0,108,0,0,1039,0,0,916,0,0,10,0,0,0,,0,4,0,0,1,0,0,108,0,0,1038,0,0,915,0,0,10,0,0,0,,0,4,0,0,1,0,0,108,0,280,1031,0.27160000000000001,247,908,0.27199999999999996,0,10,0,0,0,,0,4,0,0,1,0,33,108,0.30559999999999998,0,1028,0,0,906,0,0,9,0,0,0,,0,4,0,0,1,0,0,108,0,0,1027,0,0,905,0,0,9,0,0,0,,0,4,0,0,1,0,0,108,0
29077000086,1045,637,1042,0.61129999999999995,534,863,0.61880000000000002,21,33,0.63639999999999997,17,32,0.53129999999999999,5,8,0.625,9,12,0.75,51,94,0.54259999999999997,158,879,0.1797,143,732,0.19539999999999999,1,27,0.036999999999999998,3,27,0.1111,2,6,0.33329999999999999,3,11,0.2727,6,76,0.078899999999999998,0,868,0,0,722,0,0,26,0,0,27,0,0,6,0,0,11,0,0,76,0,0,866,0,0,720,0,0,26,0,0,27,0,0,6,0,0,11,0,0,76,0,0,866,0,0,720,0,0,26,0,0,27,0,0,6,0,0,11,0,0,76,0,0,860,0,0,715,0,0,26,0,0,27,0,0,6,0,0,11,0,0,75,0,0,859,0,0,714,0,0,26,0,0,27,0,0,6,0,0,11,0,0,75,0,209,840,0.24880000000000005,180,700,0.2571,4,25,0.16,6,27,0.22220000000000001,1,6,0.16669999999999999,3,11,0.2727,15,71,0.21130000000000004,0,815,0,0,679,0,0,22,0,0,27,0,0,5,0,0,11,0,0,71,0,0,808,0,0,673,0,0,22,0,0,27,0,0,5,0,0,11,0,0,70,0
29077000047,1129,877,1126,0.77889999999999993,782,999,0.78280000000000005,29,35,0.8286,5,7,0.71429999999999993,4,8,0.5,8,12,0.66669999999999996,49,65,0.75379999999999991,340,1091,0.31160000000000004,319,975,0.32719999999999999,10,31,0.32260000000000005,1,6,0.16669999999999999,0,6,0,0,12,0,10,61,0.16389999999999999,0,1083,0,0,968,0,0,31,0,0,5,0,0,6,0,0,12,0,0,61,0,0,1082,0,0,967,0,0,31,0,0,5,0,0,6,0,0,12,0,0,61,0,0,1082,0,0,967,0,0,31,0,0,5,0,0,6,0,0,12,0,0,61,0,0,1079,0,0,964,0,0,31,0,0,5,0,0,6,0,0,12,0,0,61,0,0,1079,0,0,964,0,0,31,0,0,5,0,0,6,0,0,12,0,0,61,0,348,1067,0.3261,323,954,0.33860000000000001,8,30,0.26669999999999999,2,5,0.40000000000000002,1,6,0.16669999999999999,4,12,0.33329999999999999,10,60,0.16669999999999999,0,1057,0,0,946,0,0,29,0,0,5,0,0,6,0,0,12,0,0,59,0,0,1057,0,0,946,0,0,29,0,0,5,0,0,6,0,0,12,0,0,59,0
29077000063,929,758,927,0.81770000000000009,666,816,0.81620000000000004,17,22,0.77270000000000016,1,2,0.5,8,11,0.72729999999999984,7,7,1,59,69,0.85509999999999997,375,909,0.41249999999999998,322,798,0.40350000000000003,8,22,0.36360000000000003,1,2,0.5,3,11,0.2727,6,7,0.8571000000000002,35,69,0.50719999999999998,0,907,0,0,796,0,0,22,0,0,2,0,0,11,0,0,7,0,0,69,0,0,906,0,0,796,0,0,21,0,0,2,0,0,11,0,0,7,0,0,69,0,0,906,0,0,796,0,0,21,0,0,2,0,0,11,0,0,7,0,0,69,0,0,905,0,0,796,0,0,21,0,0,2,0,0,11,0,0,7,0,0,68,0,0,903,0,0,794,0,0,21,0,0,2,0,0,11,0,0,7,0,0,68,0,315,901,0.34960000000000002,275,792,0.34720000000000001,6,21,0.28570000000000001,1,2,0.5,2,11,0.18180000000000002,3,7,0.42859999999999998,28,68,0.41180000000000005,0,896,0,0,789,0,0,20,0,0,2,0,0,10,0,0,7,0,0,68,0,0,894,0,0,787,0,0,20,0,0,2,0,0,10,0,0,7,0,0,68,0
29165000026,1530,1132,1526,0.7417999999999999,905,1201,0.75349999999999995,54,79,0.68349999999999989,43,64,0.67189999999999994,13,28,0.46429999999999999,21,33,0.63639999999999997,96,121,0.79339999999999999,413,1442,0.28639999999999999,332,1137,0.29199999999999998,19,74,0.25680000000000003,17,60,0.2833,2,27,0.074099999999999985,5,30,0.16669999999999999,38,114,0.33329999999999999,0,1433,0,0,1129,0,0,74,0,0,60,0,0,26,0,0,30,0,0,114,0,0,1428,0,0,1124,0,0,74,0,0,60,0,0,26,0,0,30,0,0,114,0,0,1428,0,0,1124,0,0,74,0,0,60,0,0,26,0,0,30,0,0,114,0,0,1426,0,0,1122,0,0,74,0,0,60,0,0,26,0,0,30,0,0,114,0,0,1426,0,0,1122,0,0,74,0,0,60,0,0,26,0,0,30,0,0,114,0,354,1415,0.25019999999999998,276,1115,0.2475,20,73,0.27399999999999997,13,60,0.21669999999999998,4,25,0.16,7,29,0.2414,34,113,0.30089999999999995,0,1399,0,0,1107,0,0,72,0,0,57,0,0,25,0,0,29,0,0,109,0,0,1398,0,0,1107,0,0,72,0,0,56,0,0,25,0,0,29,0,0,109,0
29177000009,624,479,622,0.77010000000000001,420,541,0.77629999999999999,7,8,0.875,2,2,1,4,4,1,9,9,1,37,58,0.63789999999999991,185,611,0.30280000000000001,167,530,0.31510000000000005,0,8,0,0,2,0,3,4,0.75,1,9,0.1111,14,58,0.2414,0,608,0,0,527,0,0,8,0,0,2,0,0,4,0,0,9,0,0,58,0,0,607,0,0,526,0,0,8,0,0,2,0,0,4,0,0,9,0,0,58,0,0,607,0,0,526,0,0,8,0,0,2,0,0,4,0,0,9,0,0,58,0,0,607,0,0,526,0,0,8,0,0,2,0,0,4,0,0,9,0,0,58,0,0,604,0,0,523,0,0,8,0,0,2,0,0,4,0,0,9,0,0,58,0,117,602,0.19440000000000002,97,521,0.18619999999999998,0,8,0,0,2,0,2,4,0.5,3,9,0.33329999999999999,15,58,0.25860000000000005,0,594,0,0,514,0,0,8,0,0,2,0,0,4,0,0,9,0,0,57,0,0,590,0,0,511,0,0,8,0,0,2,0,0,4,0,0,9,0,0,56,0
29183000071,2823,1878,2811,0.66810000000000003,1569,2309,0.67949999999999999,50,80,0.625,30,74,0.40540000000000004,23,31,0.7419,15,31,0.48390000000000005,191,286,0.66779999999999995,740,2691,0.27500000000000002,640,2224,0.2878,11,70,0.15709999999999999,6,66,0.090900000000000009,6,30,0.20000000000000001,3,30,0.10000000000000001,74,271,0.27310000000000001,0,2679,0,0,2213,0,0,70,0,0,66,0,0,30,0,0,30,0,0,270,0,0,2675,0,0,2210,0,0,70,0,0,65,0,0,30,0,0,30,0,0,270,0,0,2675,0,0,2210,0,0,70,0,0,65,0,0,30,0,0,30,0,0,270,0,0,2667,0,0,2205,0,0,70,0,0,65,0,0,29,0,0,30,0,0,268,0,0,2661,0,0,2199,0,0,70,0,0,65,0,0,29,0,0,30,0,0,268,0,646,2639,0.24479999999999999,561,2182,0.2571,9,70,0.12859999999999999,12,64,0.1875,5,28,0.17860000000000001,5,30,0.16669999999999999,54,265,0.20380000000000004,0,2613,0,0,2167,0,0,68,0,0,63,0,0,28,0,0,28,0,0,259,0,0,2606,0,0,2161,0,0,68,0,0,63,0,0,28,0,0,28,0,0,258,0
29183000091,3765,3093,3755,0.82369999999999999,2609,3137,0.83169999999999999,58,81,0.71599999999999997,20,23,0.86960000000000015,33,43,0.76739999999999997,52,71,0.73239999999999994,321,400,0.80249999999999999,1314,3680,0.35710000000000003,1118,3077,0.36330000000000001,20,76,0.26319999999999999,12,23,0.52170000000000005,6,43,0.13950000000000001,10,66,0.15150000000000002,148,395,0.37469999999999998,0,3668,0,0,3070,0,0,75,0,0,23,0,0,43,0,0,65,0,0,392,0,0,3663,0,0,3069,0,0,75,0,0,23,0,0,42,0,0,65,0,0,389,0,0,3663,0,0,3069,0,0,75,0,0,23,0,0,42,0,0,65,0,0,389,0,0,3662,0,0,3068,0,0,75,0,0,23,0,0,42,0,0,65,0,0,389,0,0,3658,0,0,3064,0,0,75,0,0,23,0,0,42,0,0,65,0,0,389,0,1020,3638,0.28039999999999998,870,3047,0.28549999999999998,12,75,0.16,9,23,0.39130000000000004,7,42,0.16669999999999999,10,64,0.15630000000000002,112,387,0.28939999999999999,0,3615,0,0,3031,0,0,72,0,0,22,0,0,42,0,0,63,0,0,385,0,0,3610,0,0,3028,0,0,72,0,0,22,0,0,42,0,0,63,0,0,383,0
