GEOID,COUNTYFP,VTD,total_reg,age_18_19,age_20_24,age_25_29,age_30_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85over,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_10,eth2_23,eth2_34,eth2_21,eth2_14,eth2_61,eth2_12,eth2_35,eth2_38,eth2_85,eth2_33,eth2_32,eth2_55,eth2_66,eth2_29,eth2_59,eth2_unk,g20201103,p20200804,r20200714,s20200707,r20200707,r20200630,s20200623,pp20200310,s20200204,s20200121,s20191105,s20190820,r20190604,r20190521,g20181106,r20180911,p20180807,g20161108,p20160802,pp20160315,g20141104,p20140805,g20121106,p20120807,pp20120207,g20101102,p20100803
29013002847,013,002847,145,3,14,11,14,25,19,26,22,6,5,83,17,45,0,0,129,0,2,2,0,12,129,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,123,71,0,0,0,0,0,32,0,0,1,0,0,0,96,0,71,107,50,62,64,60,99,41,11,78,50
29013002849,013,002849,1594,13,120,127,94,224,184,288,284,170,89,825,214,555,0,0,1415,13,28,10,5,123,1415,26,13,4,1,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,123,1174,509,0,0,0,0,0,270,0,0,137,0,0,0,945,0,590,1050,442,494,585,402,895,383,77,665,379
29013002850,013,002850,834,15,64,48,65,131,125,148,121,76,41,368,126,340,0,0,739,18,17,3,5,52,739,17,18,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,52,568,242,0,0,0,0,0,134,0,0,65,0,0,0,437,0,263,508,176,253,239,190,423,182,35,299,167
29013002868,013,002868,389,5,27,31,26,49,73,89,48,35,5,213,55,121,0,0,334,4,3,3,0,45,334,3,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,291,113,0,0,0,0,0,65,0,0,0,0,0,0,217,0,136,253,88,135,129,86,205,101,22,157,71
29013002892,013,002892,721,6,56,63,48,119,81,136,126,70,16,371,70,280,0,0,627,11,3,0,1,79,627,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,473,181,0,0,0,0,0,115,0,0,0,0,0,0,357,0,202,410,119,206,199,142,354,119,41,236,113
29013002904,013,002904,442,2,35,26,27,55,57,102,79,44,15,232,57,153,0,0,382,10,0,1,1,48,382,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,48,311,155,0,0,0,0,0,106,0,0,2,0,0,0,252,0,137,300,110,159,140,110,266,96,33,203,87
29013002930,013,002930,284,3,18,12,18,32,32,58,74,31,6,182,23,79,0,0,230,2,0,2,2,48,230,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,48,228,128,0,0,0,0,0,70,0,0,0,0,0,0,177,0,105,213,95,118,124,114,187,82,42,158,90
29015000001,015,000001,1158,15,41,47,48,107,168,248,294,151,39,718,107,333,0,0,1066,12,2,5,1,72,1066,2,12,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,836,347,0,0,0,0,0,206,0,0,4,0,0,0,661,0,363,711,339,409,338,269,613,252,86,467,257
29015000002,015,000002,2205,39,160,135,162,314,344,389,362,210,90,1411,191,603,0,0,1955,18,0,9,22,201,1955,0,17,6,1,5,7,0,3,0,0,0,3,0,0,0,3,1,0,0,201,1733,737,0,0,0,0,0,401,0,0,0,0,0,0,1366,0,712,1527,715,805,806,751,1327,596,146,1057,678
29015000004,015,000004,342,1,13,11,10,19,42,74,93,64,15,224,33,85,0,0,308,8,0,0,3,23,308,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,258,72,0,0,0,0,0,40,0,0,0,0,0,0,203,0,119,231,88,115,86,87,197,65,20,159,84
29015000005,015,000005,1485,4,59,45,75,151,189,356,373,195,37,778,166,541,0,0,1328,21,0,4,6,126,1328,0,21,2,2,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0,126,1075,455,0,0,0,0,0,291,0,0,1,0,0,0,829,0,429,886,395,471,395,325,791,268,92,586,314
29015000007,015,000007,1765,10,40,60,63,105,224,345,549,306,63,1042,190,533,0,0,1570,18,3,3,11,160,1570,3,18,4,0,0,2,2,0,0,1,1,0,0,1,1,0,0,0,0,160,1297,554,0,0,0,0,0,399,0,0,1,0,0,0,1055,0,615,1187,541,642,587,444,1025,362,106,745,373
29015000008,015,000008,1777,12,88,79,89,179,236,369,425,224,76,1018,177,582,0,0,1612,19,2,8,6,130,1612,2,18,0,4,0,2,1,0,0,2,2,1,0,0,0,0,1,0,0,130,1265,545,0,0,0,0,0,347,0,0,5,0,0,0,957,0,518,1077,540,592,477,409,918,389,120,671,353
29015000009,015,000009,1398,15,84,85,108,195,190,278,229,139,75,798,156,444,0,0,1205,22,3,8,4,156,1205,3,22,1,4,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,156,1048,429,0,0,0,0,0,275,0,0,0,0,0,0,823,0,460,940,452,487,469,432,827,310,87,648,457
290150012-6,015,0012-6,3837,32,195,215,203,429,464,774,889,490,145,2027,471,1339,0,0,3381,62,10,16,22,346,3381,10,61,6,4,3,6,3,1,3,1,0,1,1,0,1,3,1,0,0,346,2720,1155,0,0,0,0,0,730,0,0,5,0,0,0,2135,0,1153,2395,1150,1349,1179,979,2073,861,265,1582,912
29017000003,017,000003,85,1,7,7,10,9,10,16,16,5,4,32,5,48,0,0,73,0,0,0,0,12,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,59,40,0,0,0,0,0,19,0,0,0,0,0,0,53,0,32,60,31,40,37,28,55,28,2,41,27
29017000005,017,000005,13,0,1,0,1,1,0,2,5,3,0,6,2,5,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,4,0,0,0,0,0,0,8,0,4,10,6,6,7,6,9,7,1,10,4
29017000006,017,000006,1107,9,82,93,85,159,170,203,188,87,31,569,100,438,0,0,1015,11,2,2,1,76,1015,2,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,779,390,0,0,0,0,0,180,0,0,0,0,0,0,567,0,321,659,256,343,330,316,585,284,62,439,219
29017000007,017,000007,3491,51,253,260,253,478,510,675,572,317,122,1714,414,1363,0,0,3048,31,8,8,5,391,3048,8,31,2,2,3,1,0,2,0,0,0,1,0,0,0,1,0,0,0,391,2567,1491,0,0,0,0,0,701,0,0,0,0,0,0,2056,0,1313,2323,1057,1283,1282,1243,2067,1063,178,1521,913
29017000009,017,000009,724,11,49,53,55,101,117,135,105,76,22,344,81,299,0,0,655,6,4,0,1,58,655,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,551,242,0,0,0,0,0,130,0,0,2,0,0,0,424,0,265,482,183,261,256,201,398,167,32,305,173
29017000010,017,000010,15,0,0,0,1,4,1,2,7,0,0,10,2,3,0,0,13,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,4,0,0,0,0,0,2,0,0,0,0,0,0,8,0,4,11,3,4,4,4,6,2,0,7,3
29017000011,017,000011,740,7,47,36,53,102,130,140,138,60,26,447,60,233,0,0,642,7,4,1,2,84,642,4,7,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,84,568,268,0,0,0,0,0,150,0,0,0,0,0,0,451,0,293,506,203,260,245,248,439,171,41,323,188
29017000012,017,000012,240,0,15,12,17,38,27,47,45,27,12,156,27,57,0,0,214,1,0,1,1,23,214,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,183,104,0,0,0,0,0,57,0,0,0,0,0,0,152,0,92,167,83,102,93,87,147,83,19,118,55
29017000015,017,000015,676,11,41,42,44,102,106,117,138,53,22,333,74,269,0,0,616,3,0,0,0,57,616,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,459,243,0,0,0,0,0,129,0,0,0,0,0,0,358,0,189,427,179,226,206,158,375,173,25,255,121
29019000007,019,000007,2024,20,130,111,151,317,331,431,345,158,30,1234,471,319,0,0,1815,38,5,5,4,157,1815,5,38,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,1,157,1657,641,0,0,0,0,0,496,0,0,0,0,0,0,1296,0,678,1418,509,805,795,609,1242,382,145,916,411
29019000008,019,000008,1562,18,101,97,107,256,244,305,246,145,43,874,330,358,0,0,1413,18,3,5,7,116,1413,3,18,0,1,0,6,0,2,1,1,0,0,0,0,0,0,0,0,0,116,1240,521,0,0,0,0,0,413,0,0,1,0,0,0,991,0,548,1115,391,628,592,433,929,310,120,669,306
29019000009,019,000009,749,12,58,40,36,130,101,161,124,66,20,471,149,129,0,0,681,5,1,0,2,60,681,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,624,197,0,0,0,0,0,159,0,0,0,0,0,0,480,0,223,518,181,284,264,208,464,150,51,340,165
29019000010,019,000010,917,15,72,81,105,170,128,145,112,70,19,402,237,278,0,0,838,14,0,4,1,60,838,0,12,0,2,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,60,709,216,0,0,0,0,0,217,0,0,0,0,0,0,500,0,224,563,156,293,272,185,476,117,46,298,133
29019000011,019,000011,1058,20,87,73,79,182,168,169,163,82,35,558,275,225,0,0,954,17,2,4,6,75,954,2,17,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,75,877,311,0,0,0,0,0,291,0,0,0,0,0,0,672,0,332,740,234,403,360,261,597,197,80,420,209
29019000012,019,000012,775,8,61,73,68,112,104,118,105,84,42,278,198,299,0,0,690,16,3,1,5,60,690,3,16,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,60,536,158,0,0,0,0,0,170,0,0,0,0,0,0,403,0,186,448,120,223,194,129,368,116,41,233,115
29019000015,019,000015,1326,19,98,105,99,220,214,256,216,77,22,706,568,52,0,0,1122,26,28,12,11,127,1122,27,26,8,1,3,2,4,2,0,2,0,0,1,0,0,0,0,0,0,127,971,346,0,0,0,0,0,313,0,0,0,0,0,0,772,0,353,808,263,438,390,254,711,185,52,430,251
29019000016,019,000016,1488,27,106,92,118,314,262,226,209,116,17,844,377,267,0,0,1326,25,5,2,7,123,1326,5,25,3,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,123,1219,440,0,0,0,0,0,388,0,0,88,0,0,0,1020,0,499,1063,366,568,541,406,917,408,101,634,291
29019000017,019,000017,1604,11,114,139,136,308,254,295,226,93,28,763,728,113,0,0,1410,28,7,17,5,137,1410,7,28,1,4,4,0,1,3,1,1,0,0,0,2,0,1,0,0,0,137,1201,414,0,0,0,0,0,454,0,0,1,0,0,0,946,0,479,996,272,529,498,323,866,303,81,556,176
29019000018,019,000018,555,5,33,26,35,59,88,124,121,48,16,340,122,93,0,0,489,7,3,1,2,53,489,3,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,53,494,207,0,0,0,0,0,219,0,1,59,0,0,0,436,0,243,443,192,272,279,214,385,127,34,298,137
29019000019,019,000019,717,14,55,43,40,88,125,176,127,39,10,504,170,43,0,0,634,12,3,2,4,62,634,3,12,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,62,615,237,0,0,0,0,0,209,0,0,0,0,0,0,521,0,282,556,226,355,352,249,502,166,69,386,178
2901900001A,019,00001A,982,6,139,174,121,158,137,144,79,20,4,65,874,43,0,0,703,29,141,15,11,83,703,140,28,5,4,5,1,1,3,2,1,1,1,0,0,0,0,1,0,0,83,557,206,0,0,0,0,0,271,0,0,0,0,0,0,440,0,202,422,108,256,167,116,308,59,34,160,64
2901900001B,019,00001B,552,1,216,168,19,21,29,49,40,7,2,26,502,24,0,0,442,16,2,11,9,72,442,2,16,5,3,4,1,1,2,1,1,1,0,1,0,0,0,0,0,0,72,288,70,0,0,0,0,0,156,0,0,0,0,0,0,231,0,77,221,40,121,64,37,107,24,21,56,30
2901900001C,019,00001C,1224,5,95,175,156,270,159,165,141,44,14,308,895,21,0,0,959,38,76,19,26,106,959,76,37,12,2,5,5,1,3,2,6,3,0,1,0,1,0,1,1,0,106,981,561,0,0,0,0,0,631,0,0,0,0,0,0,825,0,492,794,349,597,413,318,650,177,66,402,179
2901900001D,019,00001D,1221,9,122,167,129,201,137,199,179,52,25,86,1074,61,0,0,481,30,580,18,21,91,481,579,30,9,5,7,4,2,1,0,0,1,0,1,2,0,0,0,1,0,91,743,282,0,0,0,0,0,363,0,0,0,0,0,0,584,0,269,615,180,328,220,129,497,97,45,251,79
2901900001E,019,00001E,911,185,647,51,9,7,4,2,2,1,1,6,902,3,0,0,675,37,32,20,19,128,675,32,37,7,3,10,4,4,2,2,0,1,1,1,3,0,0,0,0,0,128,532,52,0,0,0,0,0,150,0,0,0,0,0,0,123,0,16,66,7,25,5,3,19,4,0,6,2
2901900001F,019,00001F,355,4,27,36,57,46,51,53,55,18,8,86,259,10,0,0,262,8,42,6,9,28,262,42,8,7,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,28,262,117,0,0,0,0,0,135,0,0,0,0,0,0,204,0,117,216,83,145,115,60,173,52,23,101,42
2901900001G,019,00001G,729,5,53,73,95,137,101,113,96,44,12,153,548,28,0,0,475,28,151,5,17,53,475,151,28,9,1,0,2,3,1,0,0,0,0,0,2,0,0,0,1,0,53,554,279,0,0,0,0,0,300,0,0,1,0,0,0,453,0,240,435,178,300,212,156,362,95,36,218,96
2901900001I,019,00001I,2204,23,1546,563,30,28,3,3,5,2,0,5,2192,7,0,0,1743,62,6,27,42,324,1743,6,62,16,8,10,13,0,5,4,4,1,1,1,0,4,1,0,1,0,324,1039,90,0,0,0,0,0,276,0,0,1,0,0,0,486,0,33,475,13,108,25,5,101,3,2,4,3
29019000020,019,000020,951,9,67,72,85,113,159,186,184,58,18,582,334,35,0,0,827,21,7,9,14,73,827,7,20,6,3,4,2,2,0,2,0,0,2,0,0,0,0,1,0,0,73,767,351,0,0,0,0,0,349,0,0,0,0,0,0,653,0,367,671,250,420,363,279,593,180,77,425,167
29019000021,019,000021,1174,12,110,158,143,268,156,169,106,36,16,494,663,17,0,0,913,37,61,10,33,120,913,60,37,23,2,5,0,1,1,4,0,0,0,0,1,3,0,0,0,0,120,920,321,0,0,0,0,0,363,0,0,3,0,0,0,700,0,301,710,203,415,315,166,605,135,49,343,146
29019000022,019,000022,1448,21,115,132,148,291,230,239,197,61,14,575,851,22,0,0,1138,57,79,21,24,129,1138,78,55,9,8,4,1,3,2,5,0,0,2,1,0,0,0,2,0,2,129,1052,362,0,0,0,0,0,372,0,0,1,0,0,0,818,0,365,857,247,484,366,246,742,180,64,410,169
29019000023,019,000023,899,11,73,80,69,160,159,142,133,60,12,371,509,19,0,0,640,31,152,4,9,63,640,152,31,2,1,1,0,0,2,0,0,0,0,3,1,0,0,0,0,2,63,653,256,0,0,0,0,0,256,0,0,0,0,0,0,541,0,249,570,175,319,267,179,490,121,45,316,137
29019000024,019,000024,1133,9,64,89,87,176,161,227,210,85,25,672,382,79,0,0,1007,18,16,2,6,84,1007,16,18,2,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,84,907,343,0,0,0,0,0,358,0,0,0,0,0,0,746,0,390,798,288,477,433,318,695,202,78,478,214
29019000025,019,000025,679,10,56,45,44,76,101,148,135,49,15,474,201,4,0,0,621,6,0,3,10,39,621,0,6,5,1,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,39,571,241,0,0,0,0,0,218,0,0,0,0,0,0,490,0,286,501,190,315,311,205,453,132,68,349,157
29019000026,019,000026,1520,22,189,153,107,225,195,250,253,101,25,835,660,25,0,0,1271,30,47,25,28,119,1271,47,29,15,12,6,6,1,3,0,3,0,0,2,0,3,1,1,1,0,119,1199,431,0,0,0,0,0,462,0,0,1,0,0,0,954,0,474,1023,385,583,520,360,831,248,92,552,287
29019000027,019,000027,1724,24,145,135,149,314,268,273,256,126,34,1114,595,15,0,0,1458,38,9,37,28,154,1458,9,38,11,14,11,4,3,4,2,2,1,1,2,0,1,0,0,3,0,154,1475,652,0,0,0,0,0,583,0,0,0,0,0,0,1174,0,617,1203,481,748,648,441,1021,277,134,699,339
29019000028,019,000028,632,4,51,37,46,108,93,150,91,37,15,342,271,19,0,0,499,25,29,16,7,56,499,29,21,0,12,3,3,0,0,0,0,1,0,0,0,1,2,4,0,0,56,455,175,0,0,0,0,0,153,0,0,0,0,0,0,376,0,187,426,136,227,207,140,360,80,44,228,105
29019000029,019,000029,920,12,67,69,74,128,143,181,163,62,21,525,378,17,0,0,795,15,22,7,8,73,795,22,15,5,0,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,73,751,304,0,0,0,0,0,278,0,0,0,0,0,0,610,0,321,642,275,390,360,271,591,185,94,420,205
2901900002A,019,00002A,1067,14,72,103,116,207,175,160,141,52,25,469,583,15,0,0,816,30,69,30,20,102,816,69,30,8,10,5,6,5,7,1,0,0,0,0,1,0,0,0,1,1,102,858,426,0,0,0,0,0,424,0,0,2,0,0,0,705,0,396,733,314,461,365,257,598,164,59,333,157
2901900002B,019,00002B,976,9,65,87,118,190,137,152,148,52,18,357,599,20,0,0,744,33,71,32,11,85,744,71,33,5,9,3,0,9,0,1,4,0,0,0,0,2,0,0,0,3,85,704,290,0,0,0,0,0,313,0,0,0,0,0,0,556,0,289,592,212,345,258,177,503,128,54,304,145
2901900002C,019,00002C,1147,12,106,101,136,213,174,170,141,71,23,480,631,36,0,0,942,36,23,32,15,99,942,23,36,7,11,1,6,10,5,0,2,0,0,0,0,0,0,0,1,0,99,858,378,0,0,0,0,0,355,0,0,2,0,0,0,685,0,344,726,236,453,361,218,605,174,83,392,183
2901900002D,019,00002D,1608,26,153,178,176,305,240,235,181,78,34,627,964,17,0,0,1295,73,53,31,37,119,1295,53,73,24,6,14,4,3,2,4,0,1,0,0,4,0,0,0,0,0,119,1265,554,0,0,0,0,0,595,0,0,0,0,0,0,1006,0,537,1001,397,656,537,345,841,248,100,547,235
2901900002F,019,00002F,967,26,79,86,110,208,172,134,93,45,14,396,563,8,0,0,769,32,33,29,32,72,769,33,32,21,7,8,7,2,4,1,0,0,0,0,0,1,0,0,2,0,72,801,330,0,0,0,0,0,334,0,0,0,0,0,0,614,0,298,612,225,363,282,171,500,105,38,314,232
2901900002G,019,00002G,721,5,66,66,89,145,104,107,79,43,17,209,484,28,0,0,575,21,29,11,18,67,575,29,21,11,3,1,4,0,1,1,1,0,0,0,1,0,0,0,0,0,67,517,239,0,0,0,0,0,233,0,0,0,0,0,0,439,0,223,453,169,286,231,155,372,98,26,241,98
2901900002H,019,00002H,1546,18,160,200,181,313,234,215,152,56,17,494,1035,17,0,0,1072,43,229,44,27,131,1072,228,43,21,10,7,4,16,2,0,2,0,0,0,0,0,1,0,0,0,131,1109,399,0,0,0,0,0,402,0,0,0,0,0,0,822,0,375,835,235,458,346,210,671,132,59,368,129
2901900002I,019,00002I,1600,18,145,211,215,339,229,196,168,62,17,644,941,15,0,0,1252,57,45,40,30,176,1252,43,57,22,13,9,1,10,1,1,2,0,0,2,0,2,0,0,2,0,176,1282,491,0,0,0,0,0,557,0,0,1,0,0,0,968,0,459,980,320,598,462,288,775,175,66,479,225
2901900002J,019,00002J,924,12,113,184,114,135,99,111,104,32,20,119,759,46,0,0,576,75,160,20,14,79,576,160,74,9,9,5,1,1,0,0,1,0,1,1,0,1,0,1,0,0,79,575,175,0,0,0,0,0,221,0,0,1,0,0,0,398,0,159,412,103,223,133,83,289,58,31,140,56
2901900002K,019,00002K,1013,14,57,49,64,142,133,142,204,158,50,696,301,16,0,0,809,21,2,46,28,107,809,2,21,5,19,19,5,1,4,2,1,1,0,1,1,8,2,0,0,0,107,905,445,0,0,0,0,0,433,0,0,1,0,0,0,763,0,451,751,404,518,481,347,662,269,101,484,269
29019000030,019,000030,1702,27,110,99,149,344,283,272,270,107,41,1061,252,389,0,0,1525,22,2,14,4,135,1525,2,22,2,7,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,135,1408,543,0,0,0,0,0,512,0,0,5,0,0,0,1153,0,585,1239,471,694,628,517,1072,296,127,714,361
29019000031,019,000031,1971,18,129,112,145,340,326,393,359,118,31,1310,320,341,0,0,1706,35,2,11,6,211,1706,2,35,2,4,1,3,2,3,0,0,0,1,0,0,0,0,0,0,0,211,1667,691,0,0,0,0,0,574,0,0,0,0,0,0,1363,0,813,1493,563,860,778,589,1270,364,145,937,415
29019000032,019,000032,322,4,24,18,27,54,53,63,49,24,5,220,33,69,0,0,286,2,0,3,0,31,286,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,247,95,0,0,0,0,0,87,0,0,0,0,0,0,207,0,109,212,81,119,107,81,193,53,31,126,63
29019000033,019,000033,896,17,61,82,109,179,133,147,115,46,7,386,505,5,0,0,791,22,15,5,13,50,791,15,22,4,1,1,4,0,2,1,1,0,0,1,2,0,0,0,0,1,50,699,276,0,0,0,0,0,294,0,0,0,0,0,0,553,0,271,570,185,334,278,204,500,144,52,317,141
29019000034,019,000034,954,13,82,109,136,190,127,134,102,46,14,413,533,8,0,0,729,32,79,9,6,99,729,79,29,2,4,3,3,0,2,0,0,0,0,0,0,0,1,3,0,0,99,690,283,0,0,0,0,0,308,0,0,0,0,0,0,565,0,294,605,202,358,283,181,490,109,48,294,126
29019000035,019,000035,1153,14,71,108,155,238,204,157,125,60,20,563,257,333,0,0,1035,9,0,12,8,89,1035,0,8,1,4,2,5,2,3,0,0,2,0,0,0,0,0,1,0,0,89,951,361,0,0,0,0,0,303,0,0,0,0,0,0,726,0,355,792,261,442,371,262,635,169,81,405,198
29019000036,019,000036,645,1,57,72,76,135,74,97,82,38,13,312,326,7,0,0,461,16,74,9,7,78,461,74,15,4,2,1,2,1,5,0,0,0,0,1,0,0,0,1,0,0,78,482,183,0,0,0,0,0,199,0,0,0,0,0,0,396,0,185,403,138,259,206,116,360,82,31,206,97
29019000037,019,000037,92,2,6,1,9,15,9,22,19,3,6,70,21,1,0,0,81,4,0,0,0,7,81,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,78,41,0,0,0,0,0,33,0,0,0,0,0,0,64,0,43,65,29,40,42,31,65,22,6,44,25
29019000038,019,000038,1549,22,110,99,124,280,199,295,287,105,28,952,513,84,0,0,1360,22,8,11,15,133,1360,8,22,0,1,1,6,0,6,2,0,0,3,1,2,0,0,0,0,0,133,1292,551,0,0,0,0,0,484,0,0,0,0,0,0,1099,0,590,1137,456,714,640,451,1003,274,113,713,332
29019000039,019,000039,1646,26,125,105,148,329,279,283,239,84,27,880,356,410,0,0,1510,25,5,11,4,91,1510,5,25,0,3,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,91,1310,400,0,0,0,0,0,393,0,0,102,0,0,0,1024,0,441,1121,334,639,558,350,950,400,108,661,272
2901900003A,019,00003A,1936,18,155,208,246,375,294,296,205,103,35,608,1280,48,0,0,1474,57,217,26,23,139,1474,216,57,11,13,3,4,5,0,2,1,0,0,4,0,0,0,0,0,2,139,1385,476,0,0,0,0,0,519,0,0,2,0,0,0,1074,0,496,1095,342,674,483,304,905,225,91,542,256
2901900003B,019,00003B,1152,15,177,195,138,194,139,144,99,36,15,152,961,39,0,0,643,32,342,14,18,103,643,341,32,9,6,2,3,1,3,1,1,0,0,1,1,0,0,0,2,1,103,673,201,0,0,0,0,0,271,0,0,0,0,0,0,492,0,191,483,128,253,174,108,404,85,44,206,87
2901900003C,019,00003C,1560,11,121,169,164,268,230,274,188,107,28,387,1094,79,0,0,1127,56,238,21,16,102,1127,238,56,10,7,7,1,0,3,0,1,0,0,2,1,0,0,0,1,0,102,1024,367,0,0,0,0,0,417,0,0,0,0,0,0,802,0,350,844,241,441,309,175,711,125,62,350,136
2901900003D,019,00003D,1851,11,399,353,219,276,170,177,181,52,13,297,1487,67,0,0,1484,52,70,17,29,199,1484,70,51,15,2,6,7,2,6,1,0,0,0,4,0,0,1,1,0,0,199,1273,505,0,0,0,0,0,698,0,0,1,0,0,0,981,0,457,916,300,553,379,272,653,162,55,384,171
2901900003E,019,00003E,1055,12,88,134,172,219,138,135,98,49,10,428,619,8,0,0,817,37,28,20,27,126,817,28,34,10,10,5,3,3,0,2,1,0,4,0,0,2,0,3,5,0,126,828,277,0,0,0,0,0,269,0,0,3,0,0,0,572,0,267,608,197,340,253,149,491,110,48,283,114
2901900003F,019,00003F,1771,13,193,243,215,362,267,233,154,68,23,555,1195,21,0,0,1293,60,205,35,26,152,1293,204,58,13,12,6,3,7,8,0,1,4,0,2,0,1,0,2,0,3,152,1313,476,0,0,0,0,0,489,0,0,1,0,0,0,960,0,391,979,255,553,401,208,787,157,54,423,145
29019000040,019,000040,680,9,50,54,79,131,119,102,88,31,17,318,345,17,0,0,564,24,29,7,2,54,564,29,23,0,0,1,0,0,3,2,3,0,0,0,0,0,0,1,0,0,54,524,174,0,0,0,0,0,175,0,0,0,0,0,0,417,0,180,447,127,234,187,122,368,102,38,216,94
29019000041,019,000041,1253,18,123,111,111,187,183,224,191,86,18,531,688,34,0,0,1054,27,52,12,12,96,1054,52,27,2,7,1,4,0,1,0,1,1,0,0,1,2,0,0,0,0,96,971,388,0,0,0,0,0,389,0,0,2,0,0,0,782,0,386,805,254,453,379,297,682,186,73,434,222
29019000042,019,000042,1051,18,77,82,130,254,175,139,91,50,34,613,137,301,0,0,891,23,5,8,13,111,891,5,23,5,5,0,2,2,1,1,0,0,3,0,1,0,0,0,0,1,111,832,281,0,0,0,0,0,265,0,0,3,0,0,0,627,0,298,699,241,396,309,219,564,156,70,331,167
2901900004A,019,00004A,916,14,67,58,64,155,133,148,150,95,32,551,349,16,0,0,787,19,9,15,15,71,787,8,17,5,2,8,4,1,1,4,2,0,0,0,0,0,1,2,1,0,71,818,517,0,0,0,0,0,481,0,0,1,0,0,0,720,0,476,701,404,504,464,327,624,222,73,474,237
2901900004B,019,00004B,1565,21,130,103,136,300,285,245,229,84,31,1023,532,10,0,0,1211,45,14,97,60,138,1211,14,45,32,61,27,9,1,4,4,3,0,0,1,1,5,0,0,2,0,138,1362,550,0,0,0,0,0,505,0,0,1,0,0,0,1087,0,562,1135,452,716,638,380,936,271,120,658,290
2901900004C,019,00004C,1023,16,62,83,85,195,153,137,167,75,49,562,445,16,0,0,844,20,7,24,21,107,844,7,20,7,16,2,3,1,2,2,1,0,1,0,0,4,0,0,2,0,107,877,490,0,0,0,0,0,495,0,0,0,0,0,0,759,0,493,772,422,577,503,348,689,237,87,500,249
2901900004D,019,00004D,767,5,28,57,71,141,104,136,145,65,15,315,441,11,0,0,631,12,5,16,5,98,631,5,12,1,6,3,1,2,1,0,1,1,0,0,0,1,1,0,0,0,98,694,440,0,0,0,0,0,459,0,0,0,0,0,0,613,0,430,605,329,453,398,296,522,172,64,398,201
2901900004E,019,00004E,1602,15,96,202,170,274,218,222,229,124,52,750,835,17,0,0,1306,28,30,28,42,168,1306,28,27,21,13,9,7,2,2,5,1,1,1,1,2,1,1,1,1,0,168,1347,680,0,0,0,0,0,724,0,0,2,0,0,0,1133,0,672,1133,531,804,647,472,958,311,122,674,357
2901900004F,019,00004F,543,2,102,49,36,62,71,84,75,51,11,234,307,2,0,0,439,12,2,7,10,73,439,2,12,5,4,0,2,0,2,0,0,0,0,0,2,0,1,0,0,0,73,454,296,0,0,0,0,0,308,0,0,0,0,0,0,396,0,275,377,219,287,238,189,290,132,33,237,143
